# package	key	where	reason
#
# Every known survivor of tools/mutation-baseline.tsv, one row each. The
# score is a scalar and cannot tell a new survivor from an accidental kill
# that leaves the count the same; this file is the second, structural
# reading scripts/mutation.sh compares against.
#
# key is <file>:<mutator>:<hash16>, where file is the path go-mutesting
# reports (.mutator.originalFilePath, relative to the gate root) and hash16
# is the first 16 hex characters of the SHA-256 of the diff's hunk body
# (the -/+/space lines, header and @@ lines dropped, joined and trimmed).
# The line number is deliberately NOT part of the key: a line moves when
# code above it moves and the mutant does not.
#
# The gate turns red two ways: an escaped mutant with no row here (NEW
# SURVIVOR -- something now escapes that this file does not know about),
# or a row here with no matching escaped mutant (STALE ROW -- a test now
# kills what used to survive, and the row is out of date). Both are
# failures for the same reason a stale exclusion fails the predicate table
# in fs: a list that has drifted from the run is worse than no list.
#
# where is file:line mutator at the time the row was written, for a reader
# only -- the gate never compares it, so it may go stale without harm.
# reason is one sentence, why no test can observe the mutant; a row with an
# empty reason is refused (exit 2), because a survivor nobody read is not
# a survivor anybody can vouch for.
#
# Both packages' rows were captured by running the gate itself at ee9b2bb in
# a scratch worktree, one package each, with an empty list, then matched to
# the classes named in this file's own baseline row and in the commit that
# reads coupling's 193 survivors (97b33f7~1). One row (measure.go:164) is
# not named by either source and was read from the function directly when
# this file was written (C5); it is marked UNREAD in that commit's body
# rather than here, since the gate does not read a fifth column.
./coupling/	coupling/complete.go:branch/if:d1cd8cd095fd4d47	coupling/complete.go:74 branch/if	filepath.Rel fails only on a path WalkDir did not build, which no fixture produces.
./coupling/	coupling/coupling.go:numbers/incrementer:de944a71225628e7	coupling/coupling.go:146 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:1022a5c025d71876	coupling/coupling.go:146 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:011c8c3444091294	coupling/coupling.go:149 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:b57a76562b5af21f	coupling/coupling.go:149 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:36ca75663b30f490	coupling/coupling.go:152 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:8cc49aaab36d3070	coupling/coupling.go:152 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:44eeb3a2b0a65aa7	coupling/coupling.go:155 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/coupling.go:numbers/incrementer:b1c81d9bb9a2932b	coupling/coupling.go:155 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/main.go:branch/if:11ee59482c6153d6	coupling/main.go:81 branch/if	the JSON encode error a slice of strings and ints cannot produce.
./coupling/	coupling/main.go:expression/comparison:91f230020744dab5	coupling/main.go:107 expression/comparison	one of the three total > 0 variants in the report: a site with no statements is refused before the report runs, so total is always > 0 by the time this line is reached.
./coupling/	coupling/main.go:numbers/decrementer:6cc68ada195fd66e	coupling/main.go:107 numbers/decrementer	the same total > 0 equivalence: a refused-empty-site invariant makes the exact boundary literal unreachable either way.
./coupling/	coupling/main.go:numbers/incrementer:7bbf0bcabbc313f4	coupling/main.go:107 numbers/incrementer	the same total > 0 equivalence: a refused-empty-site invariant makes the exact boundary literal unreachable either way.
./coupling/	coupling/measure.go:numbers/decrementer:4796a546f0056e2a	coupling/measure.go:156 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:1500e2b1602e3276	coupling/measure.go:156 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:a58ec2948be6bf0f	coupling/measure.go:156 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:9e513dc772461f86	coupling/measure.go:165 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:63b6a1ef639eeb24	coupling/measure.go:165 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:4152d1cdcfc4de82	coupling/measure.go:165 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:689c556cad710aa8	coupling/measure.go:171 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:de1ba055d8056baa	coupling/measure.go:171 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:e393747c87b64bbf	coupling/measure.go:171 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:6a5a7a28bcce968f	coupling/measure.go:175 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:79bdd5f8f8e3da68	coupling/measure.go:175 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:7d8ad092e37e2240	coupling/measure.go:175 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:f368981aa80bf5ba	coupling/measure.go:178 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:8b6fa3c661678d05	coupling/measure.go:178 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:08ed302d969f20e6	coupling/measure.go:178 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:d3acaacf23d01f92	coupling/measure.go:181 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:43757bb780da4b04	coupling/measure.go:181 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:2daba57f143c4c06	coupling/measure.go:181 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:296f9c48ad7f21c7	coupling/measure.go:181 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:4a3132c1bf7fbe6a	coupling/measure.go:184 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:2e6409fb255b575f	coupling/measure.go:184 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:2f3f37efff6b0554	coupling/measure.go:184 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/decrementer:084bfde95d3765ce	coupling/measure.go:184 numbers/decrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:e70be14919be7486	coupling/measure.go:156 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:3c8047411591ed7c	coupling/measure.go:156 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:fecb15a7b89750f7	coupling/measure.go:156 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:afdb02dcfd60a77b	coupling/measure.go:164 numbers/incrementer	colon <= 1 instead of colon <= 0 would also refuse a block whose file name is a single character before the colon, which no fixture's coverage line contains, so no test distinguishes the two boundaries.
./coupling/	coupling/measure.go:numbers/incrementer:a2ff6dc25327794a	coupling/measure.go:165 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:e917f8b4c665b21b	coupling/measure.go:165 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:20a6a21bc8db3b1c	coupling/measure.go:165 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:2a288a5d2226058e	coupling/measure.go:165 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:6b19ffe0c5120eee	coupling/measure.go:171 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:e9b7072176ec2fe6	coupling/measure.go:171 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:2e8bf5eacc38fed1	coupling/measure.go:171 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:c6e9413efc251c95	coupling/measure.go:171 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:2a3498bda2b31240	coupling/measure.go:175 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:23757298e923eed0	coupling/measure.go:175 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:2654d53f3b499354	coupling/measure.go:175 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:72864ef3d3ca5104	coupling/measure.go:178 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:5ccdff36b866d2c7	coupling/measure.go:178 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:df3800a811680dd1	coupling/measure.go:178 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:3d1647cbf1b7d5cc	coupling/measure.go:181 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:1ff80c92335fd816	coupling/measure.go:181 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:61027a1f0a94cb02	coupling/measure.go:181 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:187de0c93cbaebb4	coupling/measure.go:181 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:03dc56f703450a94	coupling/measure.go:184 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:faf52d9f92708737	coupling/measure.go:184 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/measure.go:numbers/incrementer:d1e873ff31964970	coupling/measure.go:184 numbers/incrementer	dead placeholder ints on an error path: parseLineRange and parseBlock both return them alongside a non-nil err, and every caller checks err first and discards the rest, so the placeholder's exact value is never read.
./coupling/	coupling/resolve.go:branch/if:11075e7b378f191d	coupling/resolve.go:54 branch/if	resolve's rel = "." default, because filepath.Join(root, "") equals filepath.Join(root, ".").
./coupling/	coupling/resolve.go:branch/if:07c05bf9f2337df0	coupling/resolve.go:126 branch/if	modulePath's os.ReadFile failure returns "", and a tree with no go.mod produces the same empty module path either way.
./covdiff/	covdiff/covdiff.go:branch/if:0be6be1f63cd0aab	covdiff/covdiff.go:205 branch/if	one of the two write-error checks in subtract: bufio.Writer keeps its first error and returns it from Flush either way, so no fixture that fails a write reaches this branch independently.
./covdiff/	covdiff/covdiff.go:branch/if:f7238d499f83df25	covdiff/covdiff.go:213 branch/if	the second of the two write-error checks in subtract, the same bufio.Writer equivalence as line 205.
./covdiff/	covdiff/covdiff.go:expression/comparison:82e60d01a01c3e9a	covdiff/covdiff.go:196 expression/comparison	> 3 beside >= 3 on the cap of shown blocks: shown[:3] of exactly three items is the same three either way.
./covdiff/	covdiff/covdiff.go:numbers/decrementer:d6cd2fe2a60bd72a	covdiff/covdiff.go:196 numbers/decrementer	the same cap-of-shown-blocks equivalence, on the boundary literal rather than the comparison.
./covdiff/	covdiff/main.go:statement/remove:b660ff0e68a2d16a	covdiff/main.go:51 statement/remove	one of the two deferred Close calls: the bytes are flushed or read before the deferred function runs, and only a descriptor stays open, which no test can observe.
./covdiff/	covdiff/main.go:statement/remove:bda5cf3f4a22da9f	covdiff/main.go:67 statement/remove	the second of the two deferred Close calls, the same descriptor-only equivalence as line 51.
